,x13,x13,x13,x13,x13,tramoseats,tramoseats,tramoseats,tramoseats,tramoseats,difference,difference,difference,difference,difference
2018-08-01,140.6968492699953,135.54631897316995,135.64990465897233,5.150530296825366,-0.10358568580238625,140.6968492699953,135.58571544512546,135.77189571595983,5.111133824869852,-0.18618027083437028,0.0,-0.03939647195551288,-0.1219910569874969,0.03939647195551377,0.08259458503198402
2018-09-01,136.43491080339186,135.93511387151648,135.82377156095978,0.49979693187536944,0.11134231055669375,136.43491080339186,135.6339412773373,136.0260846195133,0.8009695260545526,-0.39214334217601277,0.0,0.3011725941791781,-0.20231305855352844,-0.3011725941791832,0.5034856527327065
2018-10-01,134.15226970364887,136.23290756494185,136.0637607057674,-2.0806378612929843,0.16914685917444672,134.15226970364887,136.16219273778938,136.3329903537189,-2.009923034140523,-0.1707976159295299,0.0,0.07071482715247157,-0.26922964795150506,-0.07071482715246136,0.33994447510397663
2018-11-01,131.43443015893754,136.60201850857356,136.3895793827918,-5.167588349636031,0.2124391257817706,131.43443015893754,137.02434087941964,136.66082956086476,-5.589910720482095,0.3635113185548846,0.0,-0.42232237084607505,-0.27125017807296103,0.4223223708460644,-0.151072192773114
2018-12-01,126.42207374057085,136.0598518548102,136.78349701278268,-9.63777811423935,-0.7236451579724701,126.42207374057085,136.2011719072686,137.00716489431812,-9.77909816669775,-0.8059929870495353,0.0,-0.14132005245838286,-0.22366788153544803,0.14132005245840062,0.08234782907706517
2019-01-01,130.4258028867201,137.1004354174822,137.19977576421326,-6.674632530762104,-0.0993403467310543,130.4258028867201,137.24237900338028,137.4120871908025,-6.816576116660178,-0.1697081874222306,0.0,-0.1419435858980762,-0.2123114265892525,0.14194358589807354,0.0703678406911763
2019-02-01,134.40508574905664,138.1381781952668,137.60171922367144,-3.7330924462101387,0.5364589715953514,134.40508574905664,138.15627552122658,137.84709817174644,-3.751189772169927,0.3091773494801373,0.0,-0.018097325959786303,-0.24537894807500038,0.018097325959788524,0.22728162211521408
2019-03-01,137.8290112365584,139.6698482482429,137.9594138652655,-1.840837011684485,1.7104343829773825,137.8290112365584,139.42589866733334,138.21156395447645,-1.5968874307749519,1.2143347128568962,0.0,0.24394958090954333,-0.25215008921094295,-0.24394958090953311,0.4960996701204863
2019-04-01,140.62222062241275,138.17192631589515,138.24437388191467,2.4502943065176037,-0.07244756601951963,140.62222062241275,138.23979013431966,138.47279425903417,2.3824304880930995,-0.23300412471451182,0.0,-0.06786381842451306,-0.22842037711950525,0.06786381842450417,0.1605565586949922
2019-05-01,143.37323917825069,138.08630313610823,138.49340910636533,5.286936042142462,-0.40710597025710626,143.37323917825069,138.21987055211636,138.71795208651548,5.153368626134334,-0.4980815343991196,0.0,-0.13356741600813393,-0.2245429801501473,0.13356741600812772,0.09097556414201335
2019-06-01,146.6903185726395,139.07283566942647,138.7652565544276,7.617482903213044,0.30757911499887314,146.6903185726395,139.06833083018782,139.01196920897974,7.621987742451692,0.05636162120808308,0.0,0.004504839238649083,-0.24671265455214098,-0.004504839238648195,0.25121749379079006
2019-07-01,146.99818502845508,138.90406498819377,139.1369382606933,8.094120040261313,-0.23287327249954615,146.99818502845508,138.52139858012416,139.3688946784636,8.476786448330921,-0.847496098339434,0.0,0.3826664080696105,-0.2319564177702773,-0.3826664080696087,0.6146228258398878
2019-08-01,144.43998076352304,139.32035497130195,139.61487304305848,5.119625792221088,-0.2945180717565279,144.43998076352304,139.32977721174467,139.81318346230398,5.110203551778376,-0.4834062505593124,0.0,-0.009422240442717111,-0.19831041924550163,0.009422240442711782,0.18888817880278452
2019-09-01,142.53541644008857,141.99342867735197,140.1373700477722,0.5419877627365952,1.8560586295797634,142.53541644008857,141.73366667448755,140.26649761665936,0.8017497656010042,1.4671690578281869,0.0,0.2597620028644201,-0.12912756888715649,-0.259762002864409,0.38888957175157657
2019-10-01,139.04975612418195,141.0605389319919,140.6146899478285,-2.0107828078099566,0.4458489841634048,139.04975612418195,141.05612791693466,140.60429879683915,-2.0063717927527023,0.45182912009551046,0.0,0.004411015057257828,0.010391150989363496,-0.004411015057254275,-0.005980135932105668
2019-11-01,134.65903939336016,139.72045656730205,140.99891898564417,-5.061417173941888,-1.2784624183421158,134.65903939336016,140.24395548208668,140.86350060545948,-5.5849160887265095,-0.6195451233728022,0.0,-0.523498914784625,0.13541838018468866,0.5234989147846214,-0.6589172949693136
2019-12-01,131.82182224280317,141.53128110247738,141.28188494201916,-9.709458859674221,0.24939616045821822,131.82182224280317,141.60770959817646,141.12416853267135,-9.785887355373289,0.4835410655051078,0.0,-0.0764284956990764,0.15771640934781317,0.07642849569906751,-0.23414490504688956
2020-01-01,134.41722162393108,141.02111008198904,141.47237302303728,-6.603888458057963,-0.45126294104824183,134.41722162393108,141.23284590397654,141.3759984971608,-6.815624280045467,-0.14315259318425433,0.0,-0.21173582198750296,0.09637452587648454,0.21173582198750474,-0.3081103478639875
2020-02-01,138.2079842247268,142.05990374067656,141.60253217716487,-3.8519195159497546,0.4573715635116855,138.2079842247268,141.96617794583833,141.60673709767448,-3.7581937211115193,0.3594408481638425,0.0,0.09372579483823529,-0.004204920509607746,-0.09372579483823529,0.09793071534784303
2020-03-01,139.51931324829005,141.46551267064538,141.7543787763836,-1.9461994223553332,-0.28886610573820803,139.51931324829005,141.1275976015416,141.8451742466677,-1.6082843532515616,-0.7175766451261154,0.0,0.33791506910378644,-0.09079547028412094,-0.33791506910377156,0.4287105393879074
2020-04-01,144.5682581734804,142.05003544793348,141.98665159544066,2.518222725546915,0.06338385249281941,144.5682581734804,142.17897641223354,142.12702398157978,2.3892817612468624,0.05195243065375621,0.0,-0.12894096430005675,-0.14037238613911995,0.12894096430005275,0.011431421839063205
2020-05-01,147.34037987120655,142.20654910084417,142.2931713985837,5.133830770362367,-0.0866222977395239,147.34037987120655,142.19226861046985,142.45063434376772,5.148111260736712,-0.2583657332978646,0.0,0.014280490374318333,-0.15746294518402237,-0.014280490374344978,0.1717434355583407
2020-06-01,150.12537692762172,142.44098652038554,142.6902487312946,7.684390407236184,-0.24926221090905187,150.12537692762172,142.49815931615726,142.81414209783452,7.627217611464453,-0.31598278167726335,0.0,-0.057172795771720075,-0.12389336653993155,0.05717279577173073,0.06672057076821147
2020-07-01,151.37336169274926,143.2130617913006,143.13484216025648,8.160299901448667,0.07821963104410656,151.37336169274926,142.88520599125408,143.22446757815192,8.488155701495167,-0.3392615868978339,0.0,0.32785580004650683,-0.08962541789543366,-0.3278558000464997,0.4174812179419405
2020-08-01,150.3207691365344,145.2426924165497,143.5475020672376,5.078076719984735,1.6951903493120994,150.3207691365344,145.21099176044808,143.60410246393565,5.109777376086318,1.6068892965124348,0.0,0.03170065610160577,-0.05660039669805883,-0.03170065610158268,0.0883010527996646
2020-09-01,144.5643207059492,143.98634181445706,143.8717176081188,0.5779788914921286,0.11462420633827719,144.5643207059492,143.7655783467785,143.86996441739004,0.7987423591706875,-0.10438607061152538,0.0,0.2207634676785517,0.0017531907287491322,-0.22076346767855892,0.21901027694980257
2020-10-01,142.08642963703392,143.9943705170482,144.06364541086182,-1.9079408800142699,-0.06927489381362761,142.08642963703392,144.09063200766724,144.0601051006797,-2.0042023706333216,0.030526906987546454,0.0,-0.09626149061904243,0.003540310182131634,0.09626149061905176,-0.09980180080117407
2020-11-01,140.26558334948177,145.26949661961675,144.1956896936125,-5.00391327013496,1.073806926004238,140.26558334948177,145.8449466649828,144.171786454754,-5.579363315501029,1.673160210228815,0.0,-0.5754500453660683,0.023903238858508757,0.5754500453660691,-0.599353284224577
2020-12-01,133.06879742617963,142.85347136106472,144.3761497162109,-9.784673934885099,-1.5226783551461835,133.06879742617963,142.86149565703985,144.21287376049534,-9.792698230860225,-1.3513781034554881,0.0,-0.0080242959751331,0.1632759557155623,0.008024295975125995,-0.1713002516906954
2021-01-01,135.96356381080727,142.50916396889954,144.66569181019793,-6.545600158092268,-2.1565278412983844,135.96356381080727,142.7763815228681,144.36474014773228,-6.812817712060829,-1.5883586248641848,0.0,-0.26721755396854974,0.30095166246564986,0.2672175539685613,-0.5681692164341996
2021-02-01,140.88896624133488,144.82311987861328,145.05133305489747,-3.93415363727839,-0.2282131762841857,140.88896624133488,144.6549068547578,144.71046747268073,-3.7659406134229245,-0.05556061792293576,0.0,0.1682130238554862,0.34086558221673613,-0.16821302385546533,-0.17265255836124993
2021-03-01,143.39745981232625,145.4326055058364,145.46638746296208,-2.0351456935101475,-0.03378195712568299,143.39745981232625,145.01561512004622,145.14366730604476,-1.6181553077199715,-0.1280521859985413,0.0,0.41699038579017156,0.32272015691731326,-0.416990385790176,0.0942702288728583
2021-04-01,149.06594624561038,146.50409336845996,145.7969804375311,2.561852877150421,0.7071129309288722,149.06594624561038,146.67026420881612,145.5429331421126,2.3956820367942635,1.1273310667035332,0.0,-0.16617084035615903,0.254047295418502,0.1661708403561577,-0.42021813577466105
2021-05-01,151.35166513360937,146.3383498220168,145.97146993997237,5.013315311592575,0.36687988204442945,151.35166513360937,146.20787093010324,145.8379997881702,5.143794203506135,0.3698711419330323,0.0,0.13047889191355466,0.1334701518021575,-0.13047889191356,-0.0029912598886028263
2021-06-01,153.1731672573395,145.4200118011806,145.97794000449807,7.753155456158892,-0.5579282033174593,153.1731672573395,145.5396988116841,146.06634721735372,7.633468445655385,-0.5266484056696186,0.0,-0.1196870105034975,-0.08840721285565678,0.11968701050350639,-0.031279797647840724
2021-07-01,156.21769377098005,148.01492890156374,145.86715587128626,8.202764869416317,2.1477730302774773,156.21769377098005,147.71760219802846,146.24841854185075,8.500091572951586,1.4691836561777052,0.0,0.29732670353527624,-0.3812626705644959,-0.29732670353526913,0.6785893740997722
2021-08-01,151.03522244747643,145.97384516587107,145.8209348028696,5.061377281605361,0.15291036300146743,151.03522244747643,145.9299045282537,146.35561055161247,5.1053179192227365,-0.42570602335877084,0.0,0.043940637617367884,-0.5346757487428704,-0.04394063761737588,0.5786163863602383
2021-09-01,146.02736136480075,145.40684914411722,145.94592299103937,0.6205122206835334,-0.5390738469221503,146.02736136480075,145.23170227283177,146.4925532939087,0.7956590919689804,-1.2608510210769452,0.0,0.17514687128544892,-0.546630302869346,-0.17514687128544704,0.7217771741547949
2021-10-01,144.58738951346666,146.4268112735499,146.26444317919155,-1.8394217600832394,0.16236809435835653,144.58738951346666,146.58973160903696,146.75752344099925,-2.0023420955702993,-0.16779183196229042,0.0,-0.1629203354870583,-0.49308026180770526,0.16292033548705986,0.33015992632064695
2021-11-01,141.46807909677563,146.43041675840897,146.7234973431042,-4.962337661633351,-0.29308058469524667,141.46807909677563,147.04581659887896,147.10340401277372,-5.577737502103329,-0.057587413894765405,0.0,-0.6153998404699905,-0.37990666966950926,0.6153998404699772,-0.23549317080048127
2021-12-01,137.3280869533078,147.2003349629619,147.23271420680078,-9.87224800965411,-0.03237924383887503,137.3280869533078,147.1238632025655,147.48005720660595,-9.795776249257706,-0.35619400404044654,0.0,0.07647176039640158,-0.24734299980516994,-0.07647176039640335,0.3238147602015715
2022-01-01,142.0968754634758,148.58716448293018,147.74354814302362,-6.490289019454379,0.8436163399065606,142.0968754634758,148.90299512201324,147.84228938887205,-6.806119658537419,1.0607057331411909,0.0,-0.3158306390830603,-0.09874124584843003,0.3158306390830399,-0.21708939323463028
2022-02-01,143.94333073077223,147.9342058755379,148.22991806712577,-3.990875144765686,-0.2957121915878531,143.94333073077223,147.71655027283538,148.1564170300702,-3.7732195420631403,-0.4398667572348245,0.0,0.2176556027025356,0.07350103705556421,-0.2176556027025458,0.14415456564697138
2022-03-01,146.11764106624486,148.21899624312883,148.65402983671203,-2.1013551768839682,-0.43503359358319926,146.11764106624486,147.7444014479964,148.49175362203658,-1.626760381751541,-0.7473521740401736,0.0,0.4745947951324183,0.16227621467544395,-0.4745947951324272,0.31231858045697436
2022-04-01,151.8727597983762,149.29836967955137,149.0494416015051,2.5743901188248186,0.24892807804627637,151.8727597983762,149.47401685477175,148.87829806066796,2.3987429436044567,0.5957187941037887,0.0,-0.17564717522037654,0.1711435408371358,0.17564717522036188,-0.3467907160575123
2022-05-01,154.2797655046987,149.3636279813023,149.40901959975739,4.91613752339641,-0.04539161845508488,154.2797655046987,149.14153070427645,149.25538382276966,5.138234800422241,-0.11385311849321056,0.0,0.2220972770258527,0.153635776987727,-0.22209727702583137,0.06846150003812568
2022-06-01,157.64692712457497,149.84643490976362,149.72260656588185,7.800492214811357,0.12382834388176889,157.64692712457497,150.00634587326965,149.5891046503453,7.640581251305319,0.4172412229243605,0.0,-0.15991096350603584,0.13350191553655577,0.1599109635060385,-0.2934128790425916
2022-07-01,160.0239844118678,151.75886855916906,149.99677722546994,8.26511585269873,1.762091333699118,160.0239844118678,151.51683827897378,149.817090101723,8.507146132894015,1.6997481772507683,0.0,0.24203028019528006,0.1796871237469304,-0.24203028019528539,0.062343156448349646
2022-08-01,153.46213895751183,148.37503086435217,150.2396747211168,5.087108093159666,-1.8646438567646442,153.46213895751183,148.3603046924085,149.9554628961831,5.10183426510332,-1.595158203774588,0.0,0.014726171943664212,0.28421182493372044,-0.014726171943653554,-0.2694856529900562
2022-09-01,151.30266981573146,150.65449281765956,150.42492395861856,0.6481769980718906,0.22956885904099522,151.30266981573146,150.50678471839075,150.13090385831103,0.7958850973407057,0.3758808600797181,0.0,0.14770809926881157,0.29402010030753445,-0.14770809926881512,-0.14631200103872288
2022-10-01,147.87640053276158,149.68477021999695,150.5758609212444,-1.8083696872353712,-0.8910907012474638,147.87640053276158,149.87613053431622,150.35751771059176,-1.999730001554633,-0.48138717627554684,0.0,-0.1913603143192688,0.21834321065264817,0.19136031431926193,-0.409703524971917
2022-11-01,146.35275019640562,151.3130019461414,150.68020681288473,-4.960251749735781,0.6327951332566784,146.35275019640562,151.9298639064733,150.54937712606764,-5.577113710067656,1.380486780405647,0.0,-0.6168619603318746,0.13082968681709417,0.6168619603318746,-0.7476916471489687
2022-12-01,140.89367603789074,150.78716016811285,150.68455787853466,-9.893484130222108,0.1026022895781864,140.89367603789074,150.69050211814607,150.63902857306937,-9.79682608025534,0.05147354507670343,0.0,0.09665804996677707,0.0455293054652941,-0.09665804996676819,0.05112874450148297
2023-01-01,144.52357572673566,150.97497519558607,150.5981953406338,-6.451399468850402,0.3767798549522752,144.52357572673566,151.3245876339624,150.6332833522572,-6.80101190722676,0.6913042817052144,0.0,-0.34961243837634015,-0.035088011623400917,0.3496124383763579,-0.31452442675293923
2023-02-01,145.84243480947154,149.91668690518173,150.4939171085322,-4.074252095710207,-0.5772302033504673,145.84243480947154,149.62066819384813,150.6085308529086,-3.7782333843765987,-0.987862659060454,0.0,0.2960187113336019,-0.11461374437638483,-0.2960187113336086,0.41063245570998674
2023-03-01,148.59175913638433,150.77121565123474,150.4895803454417,-2.1794565148504255,0.2816353057930314,148.59175913638433,150.2246276244204,150.65637372711302,-1.6328684880360944,-0.43174610269261393,0.0,0.5465880268143337,-0.16679338167131164,-0.546588026814331,0.7133814084856454
2023-04-01,152.93176408932783,150.33222688206217,150.6362689731164,2.599537207265663,-0.30404209105421387,152.93176408932783,150.53191384402894,150.80237920749988,2.399850245298882,-0.2704653634709473,0.0,-0.19968696196676206,-0.16611023438349548,0.19968696196678115,-0.033576727583266575
2023-05-01,155.14231232504667,150.30636821116772,150.94725778134247,4.835944113878954,-0.6408895701747497,155.14231232504667,150.0092243604858,151.04297840950943,5.133087964560872,-1.0337540490236279,0.0,0.29714385068191973,-0.09572062816695848,-0.29714385068191795,0.3928644788488782
2023-06-01,159.59641780059397,151.73961984382956,151.37707086943237,7.856797956764415,0.3625489743971855,159.59641780059397,151.95020279236783,151.35543647460574,7.646215008226142,0.5947663177620939,0.0,-0.2105829485382742,0.021634394826634207,0.21058294853827242,-0.2322173433649084
2023-07-01,160.66528633612907,152.3315732936596,151.790165275024,8.33371304246948,0.5414080186355932,160.66528633612907,152.1570602834123,151.64090176413282,8.508226052716775,0.516158519279486,0.0,0.1745130102472956,0.1492635108911884,-0.1745130102472956,0.025249499356107208
2023-08-01,157.42523093974097,152.28544257046065,152.11625049647017,5.139788369280317,0.1691920739904731,157.42523093974097,152.32299894395325,151.83837348850392,5.102231995787716,0.4846254554493328,0.0,-0.0375563734926061,0.2778770079662536,0.03755637349260077,-0.3154333814588597
2023-09-01,152.40859826870633,151.74472832488934,152.33330743054245,0.6638699438169892,-0.5885791056531104,152.40859826870633,151.6129802038094,151.97982444332203,0.7956180648969293,-0.36684423951263057,0.0,0.13174812107993716,0.35348298722041704,-0.13174812107994016,-0.22173486614047988
2023-10-01,151.02545081124046,152.82494097772133,152.45130483096344,-1.7994901664808682,0.3736361467578888,151.02545081124046,153.02149943787796,152.08839168349067,-1.9960486266375044,0.9331077543872937,0.0,-0.1965584601566377,0.36291314747276715,0.19655846015663614,-0.5594716076294048
2023-11-01,145.43168015467967,150.39449297946211,152.50662111612237,-4.962812824782454,-2.1121281366602602,145.43168015467967,151.01115552503165,152.18862496588642,-5.579475370351997,-1.1774694408547646,0.0,-0.6166625455695396,0.31799615023595607,0.6166625455695423,-0.9346586958054957
2023-12-01,142.56437496123147,152.4898480742858,152.557840186796,-9.925473113054311,-0.0679921125102112,142.56437496123147,152.3619787826074,152.3415950946078,-9.797603821375924,0.020383687999583344,0.0,0.1278692916783939,0.21624509218818844,-0.1278692916783868,-0.08837580050979454
2024-01-01,146.44840048484042,152.86072466376513,152.66128981976763,-6.412324178924704,0.19943484399749423,146.44840048484042,153.2467439820215,152.51025968368225,-6.798343497181083,0.7364842983392634,0.0,-0.3860193182563876,0.15103013608538163,0.3860193182563787,-0.5370494543417692
2024-02-01,148.61389431063571,152.79138920824715,152.8045298523478,-4.177494897611451,-0.01314064410064475,148.61389431063571,152.39358385035789,152.63777134524514,-3.779689539722157,-0.24418749488725666,0.0,0.3978053578892684,0.1667585071026565,-0.39780535788929416,0.2310468507866119
2024-03-01,150.22384612084508,152.47278087834604,152.95912721781215,-2.2489347575009537,-0.4863463394661096,150.22384612084508,151.8601262249574,152.7915223805434,-1.6362801041123407,-0.9313961555859862,0.0,0.6126546533886312,0.16760483726875464,-0.612654653388613,0.4450498161198766
2024-04-01,156.111799645342,153.48202854991135,153.12118343762054,2.6297710954306472,0.3608451122908036,156.111799645342,153.71010742625376,153.00078714012216,2.401692219088239,0.7093202861316001,0.0,-0.22807887634240842,0.1203962974983881,0.22807887634240842,-0.3484751738407965
2024-05-01,157.89146197798647,153.08885262653513,153.2946209205209,4.802609351451334,-0.2057682939857841,157.89146197798647,152.760337900718,153.2121011107458,5.13112407726844,-0.4517632100277922,0.0,0.32851472581711505,0.08251980977510698,-0.32851472581710617,0.24599491604200807
2024-06-01,161.97307136114182,154.07559581858942,153.4429496434205,7.897475542552411,0.6326461751689294,161.97307136114182,154.3235396264994,153.39088859051608,7.649531734642402,0.9326510359833264,0.0,-0.2479438079099907,0.052061052904406324,0.24794380791000936,-0.30000486081439703
2024-07-01,161.55338182431436,153.14505517235852,153.57561199059498,8.408326651955841,-0.43055681823645386,161.55338182431436,153.04615375858896,153.53271339563045,8.507228065725403,-0.48655963704149485,0.0,0.09890141376956763,0.04289859496452664,-0.0989014137695623,0.05600281880504099
2024-08-01,158.54759311071015,153.37875590057075,153.67111044470818,5.168837210139411,-0.29235454413742445,158.54759311071015,153.4456698213342,153.6846488652106,5.101923289375959,-0.2389790438763839,0.0,-0.06691392076345437,-0.013538420502413828,0.0669139207634517,-0.05337550026104054
2024-09-01,154.76886259169328,154.09194126620017,153.7333460963207,0.6769213254931139,0.3585951698794645,154.76886259169328,153.97290424876573,153.86963368756483,0.7959583429275621,0.10327056120090106,0.0,0.11903701743443662,-0.13628759124412682,-0.11903701743444817,0.25532460867856344
2024-10-01,152.19769395298925,154.00192504684958,153.82455767961483,-1.8042310938603374,0.17736736723475133,152.19769395298925,154.19282685720975,154.05256795542317,-1.9951329042204944,0.14025890178658074,0.0,-0.19090181036017384,-0.22801027580834443,0.19090181036015696,0.03710846544817059
2024-11-01,148.72732186132433,153.72327175981866,153.9702259875045,-4.995949898494333,-0.24695422768584763,148.72732186132433,154.3070622492633,154.21720391729002,-5.5797403879389815,0.0898583319732893,0.0,-0.5837904894446524,-0.24697792978551547,0.5837904894446488,-0.3368125596591369
2024-12-01,144.26991450877466,154.17911732074754,154.16460219655588,-9.90920281197287,0.014515124191660789,144.26991450877466,154.06851677190082,154.38167825672463,-9.798602263126163,-0.3131614848238087,0.0,0.110600548846719,-0.21707606016875047,-0.11060054884670656,0.32767660901546947
