quarter,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_lin,decomposition.y_lin_f,decomposition.y_lin_ef,decomposition.t_lin,decomposition.t_lin_f,decomposition.t_lin_e,decomposition.t_lin_ef,decomposition.sa_lin,decomposition.sa_lin_f,decomposition.sa_lin_e,decomposition.sa_lin_ef,decomposition.s_lin,decomposition.s_lin_f,decomposition.s_lin_e,decomposition.s_lin_ef,decomposition.i_lin,decomposition.i_lin_f,decomposition.i_lin_e,decomposition.i_lin_ef,decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.sa_cmp_f,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.i_cmp_f,decomposition.i_cmp_e,decomposition.t_cmp_e,decomposition.s_cmp_e,decomposition.sa_cmp_e,decomposition.i_cmp_ef,decomposition.t_cmp_ef,decomposition.s_cmp_ef,decomposition.sa_cmp_ef,decomposition.si_cmp,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2011-10-01,109.11577581787479,109.11577581787479,,,109.11577581787479,,,109.11577581787479,109.11577581787479,,109.11577581787479,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.20899780822600225,,,,,,109.11577581787479,,,111.76132531052659,,0.18801426109777503,,111.93740232262519,,0.08975460418834605,,-2.8216265047504,,0.08975460418834605,,0.17607701167988887,,0.20567069442453195,,109.11577581787479,,111.76132531052659,,111.93740232262519,,-2.8216265047504,,0.17607701209860238,,0.20567069442453195,0.18801426109777503,0.08975460418834605,0.08975460418834605,,,,,-2.6455494926517975,109.11577581787479,,111.76132531052659,,111.93740232262519,,-2.8216265047504,,0.17607701209860238,
2012-01-01,108.71462152131791,108.71462152131791,,,108.71462152131791,,,108.71462152131791,108.71462152131791,,108.71462152131791,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.18524948028544047,,,,,,108.71462152131791,,,111.92605273660492,,0.18801132566493273,,112.66856217927831,,0.08862316521370828,,-3.9539406579603993,,0.08862316521370828,,0.742509442242796,,0.20524950258531052,,108.71462152131791,,111.92605273660492,,112.66856217927831,,-3.9539406579603993,,0.7425094426733949,,0.20524950258531052,0.18801132566493273,0.08862316521370828,0.08862316521370828,,,,,-3.2114312152870044,108.71462152131791,,111.92605273660492,,112.66856217927831,,-3.9539406579603993,,0.7425094426733949,
2012-04-01,113.275747980905,113.275747980905,,,113.275747980905,,,113.275747980905,113.275747980905,,113.275747980905,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.276394688753619,,,,,,113.275747980905,,,111.91478580088878,,0.18801129051007007,,111.32227860524479,,0.08849917945894878,,1.9534693756602093,,0.08849917945894878,,-0.5925071960685337,,0.2051933401895326,,113.275747980905,,111.91478580088878,,111.32227860524479,,1.9534693756602093,,-0.5925071956439893,,0.2051933401895326,0.18801129051007007,0.08849917945894878,0.08849917945894878,,,,,1.36096218001622,113.275747980905,,111.91478580088878,,111.32227860524479,,1.9534693756602093,,-0.5925071956439893,
2012-07-01,116.83173812042295,116.83173812042295,,,116.83173812042295,,,116.83173812042295,116.83173812042295,,116.83173812042295,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.770104044212803,,,,,,116.83173812042295,,,111.91762775212396,,0.18800882433414276,,112.00812571272931,,0.088417258651472,,4.823612407693645,,0.088417258651472,,0.09049796016691014,,0.2051736301171991,,116.83173812042295,,111.91762775212396,,112.00812571272931,,4.823612407693645,,0.09049796060534732,,0.2051736301171991,0.18800882433414276,0.088417258651472,0.088417258651472,,,,,4.914110368298992,116.83173812042295,,111.91762775212396,,112.00812571272931,,4.823612407693645,,0.09049796060534732,
2012-10-01,109.14430802064454,109.14430802064454,,,109.14430802064454,,,109.14430802064454,109.14430802064454,,109.14430802064454,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.8862301366984517,,,,,,109.14430802064454,,,112.1091574318746,,0.18800881721619878,,111.96631502679348,,0.08825559650185423,,-2.822007006148937,,0.08825559650185423,,-0.14284240550658223,,0.20510535700968574,,109.14430802064454,,112.1091574318746,,111.96631502679348,,-2.822007006148937,,-0.1428424050811259,,0.20510535700968574,0.18800881721619878,0.08825559650185423,0.08825559650185423,,,,,-2.964849411230063,109.14430802064454,,112.1091574318746,,111.96631502679348,,-2.822007006148937,,-0.1428424050811259,
2013-01-01,107.82058185327007,107.82058185327007,,,107.82058185327007,,,107.82058185327007,107.82058185327007,,107.82058185327007,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.0337163123516142,,,,,,107.82058185327007,,,112.57938082944554,,0.18800616791336439,,111.77804404380448,,0.08721757019395485,,-3.957462190534412,,0.08721757019395485,,-0.8013367860783456,,0.2047242198013956,,107.82058185327007,,112.57938082944554,,111.77804404380448,,-3.957462190534412,,-0.8013367856410554,,0.2047242198013956,0.18800616791336439,0.08721757019395485,0.08721757019395485,,,,,-4.758798976175467,107.82058185327007,,112.57938082944554,,111.77804404380448,,-3.957462190534412,,-0.8013367856410554,
2013-04-01,115.81360994606752,115.81360994606752,,,115.81360994606752,,,115.81360994606752,115.81360994606752,,115.81360994606752,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.1720899834419947,,,,,,115.81360994606752,,,113.2287024146113,,0.18800613618523077,,113.85822761747445,,0.0871038751496646,,1.9553823285930592,,0.0871038751496646,,0.6295252024318865,,0.20467340383306912,,115.81360994606752,,113.2287024146113,,113.85822761747445,,1.9553823285930592,,0.6295252028631495,,0.20467340383306912,0.18800613618523077,0.0871038751496646,0.0871038751496646,,,,,2.5849075314562087,115.81360994606752,,113.2287024146113,,113.85822761747445,,1.9553823285930592,,0.6295252028631495,
2013-07-01,118.89930178271037,118.89930178271037,,,118.89930178271037,,,118.89930178271037,118.89930178271037,,118.89930178271037,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.9417037266639324,,,,,,118.89930178271037,,,113.74182299364256,,0.18800391040185913,,114.07404892161885,,0.08702875966900461,,4.825252861091509,,0.08702875966900461,,0.33222592753121194,,0.20465557038425974,,118.89930178271037,,113.74182299364256,,114.07404892161885,,4.825252861091509,,0.332225927976296,,0.20465557038425974,0.18800391040185913,0.08702875966900461,0.08702875966900461,,,,,5.157478789067805,118.89930178271037,,113.74182299364256,,114.07404892161885,,4.825252861091509,,0.332225927976296,
2013-10-01,111.16574158157644,111.16574158157644,,,111.16574158157644,,,111.16574158157644,111.16574158157644,,111.16574158157644,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0414787526668808,,,,,,111.16574158157644,,,113.9723912217936,,0.18800390397774677,,113.98794076791428,,0.08688054111279826,,-2.8221991863378446,,0.08688054111279826,,0.01554954568853295,,0.2045937988857298,,111.16574158157644,,113.9723912217936,,113.98794076791428,,-2.8221991863378446,,0.015549546120681157,,0.2045937988857298,0.18800390397774677,0.08688054111279826,0.08688054111279826,,,,,-2.8066496402171635,111.16574158157644,,113.9723912217936,,113.98794076791428,,-2.8221991863378446,,0.015549546120681157,
2014-01-01,110.24793332828644,110.24793332828644,,,110.24793332828644,,,110.24793332828644,110.24793332828644,,110.24793332828644,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.72324332406834,,,,,,110.24793332828644,,,114.05061752894355,,0.18800151292109493,,114.20744986195227,,0.08592928413887567,,-3.9595165336658305,,0.08592928413887567,,0.1568323325647858,,0.20424899233176172,,110.24793332828644,,114.05061752894355,,114.20744986195227,,-3.9595165336658305,,0.15683233300872246,,0.20424899233176172,0.18800151292109493,0.08592928413887567,0.08592928413887567,,,,,-3.802684200657108,110.24793332828644,,114.05061752894355,,114.20744986195227,,-3.9595165336658305,,0.15683233300872246,
2014-04-01,115.45395421153064,115.45395421153064,,,115.45395421153064,,,115.45395421153064,115.45395421153064,,115.45395421153064,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.327889109307619,,,,,,115.45395421153064,,,114.16348881443858,,0.18800148428574556,,113.49775023831381,,0.08582514076833392,,1.9562039732168328,,0.08582514076833392,,-0.6657385765627075,,0.20420302474667307,,115.45395421153064,,114.16348881443858,,113.49775023831381,,1.9562039732168328,,-0.6657385761247667,,0.20420302474667307,0.18800148428574556,0.08582514076833392,0.08582514076833392,,,,,1.290465397092066,115.45395421153064,,114.16348881443858,,113.49775023831381,,1.9562039732168328,,-0.6657385761247667,
2014-07-01,119.7263919303304,119.7263919303304,,,119.7263919303304,,,119.7263919303304,119.7263919303304,,119.7263919303304,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.17056843634183827,,,,,,119.7263919303304,,,114.34394205306853,,0.1879994754677066,,114.90036525922027,,0.08575634108831971,,4.826026671110132,,0.08575634108831971,,0.5564232056999969,,0.20418689305081505,,119.7263919303304,,114.34394205306853,,114.90036525922027,,4.826026671110132,,0.5564232061517345,,0.20418689305081505,0.1879994754677066,0.08575634108831971,0.08575634108831971,,,,,5.382449877261866,119.7263919303304,,114.34394205306853,,114.90036525922027,,4.826026671110132,,0.5564232061517345,
2014-10-01,111.88429351033064,111.88429351033064,,,111.88429351033064,,,111.88429351033064,111.88429351033064,,111.88429351033064,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.21910952600866754,,,,,,111.88429351033064,,,114.48765215572172,,0.18799946966980846,,114.70653899483702,,0.08562059722092043,,-2.8222454845063885,,0.08562059722092043,,0.2188868386764864,,0.20413101709869313,,111.88429351033064,,114.48765215572172,,114.70653899483702,,-2.8222454845063885,,0.21888683911529938,,0.20413101709869313,0.18799946966980846,0.08562059722092043,0.08562059722092043,,,,,-2.603358645391089,111.88429351033064,,114.48765215572172,,114.70653899483702,,-2.8222454845063885,,0.21888683911529938,
2015-01-01,109.73172995045753,109.73172995045753,,,109.73172995045753,,,109.73172995045753,109.73172995045753,,109.73172995045753,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.5084276646418326,,,,,,109.73172995045753,,,114.68115691225964,,0.18799946966980846,,113.69293475865214,,0.08562059722092043,,-3.961204808194603,,0.08562059722092043,,-0.988222154058045,,0.20413101709869313,,109.73172995045753,,114.68115691225964,,113.69293475865214,,-3.961204808194603,,-0.9882221536074951,,0.20413101709869313,0.18799946966980846,0.08562059722092043,0.08562059722092043,,,,,-4.949426961802098,109.73172995045753,,114.68115691225964,,113.69293475865214,,-3.961204808194603,,-0.9882221536074951,
2015-04-01,117.52489771707138,117.52489771707138,,,117.52489771707138,,,117.52489771707138,117.52489771707138,,117.52489771707138,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.37830336887835425,,,,,,117.52489771707138,,,115.04858624396009,,0.1879994754677066,,115.56666654292059,,0.08575634108831971,,1.9582311741507996,,0.08575634108831971,,0.5180802985159236,,0.20418689305081505,,117.52489771707138,,115.04858624396009,,115.56666654292059,,1.9582311741507996,,0.5180802989604985,,0.20418689305081505,0.1879994754677066,0.08575634108831971,0.08575634108831971,,,,,2.476311473111298,117.52489771707138,,115.04858624396009,,115.56666654292059,,1.9582311741507996,,0.5180802989604985,
2015-07-01,120.21927822834851,120.21927822834851,,,120.21927822834851,,,120.21927822834851,120.21927822834851,,120.21927822834851,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.05102240506148455,,,,,,120.21927822834851,,,115.46489190723307,,0.18800148428574556,,115.39394396637907,,0.08582514076833392,,4.825334261969448,,0.08582514076833392,,-0.070947941312348,,0.20420302474667307,,120.21927822834851,,115.46489190723307,,115.39394396637907,,4.825334261969448,,-0.07094794085399769,,0.20420302474667307,0.18800148428574556,0.08582514076833392,0.08582514076833392,,,,,4.75438632111545,120.21927822834851,,115.46489190723307,,115.39394396637907,,4.825334261969448,,-0.07094794085399769,
2015-10-01,113.2026445779595,113.2026445779595,,,113.2026445779595,,,113.2026445779595,113.2026445779595,,113.2026445779595,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.33287026053158314,,,,,,113.2026445779595,,,115.81431712350928,,0.18800151292109493,,116.02559292176937,,0.08592928413887567,,-2.8229483438098697,,0.08592928413887567,,0.21127579781463834,,0.20424899233176172,,113.2026445779595,,115.81431712350928,,116.02559292176937,,-2.8229483438098697,,0.2112757982600897,,0.20424899233176172,0.18800151292109493,0.08592928413887567,0.08592928413887567,,,,,-2.61167254554978,113.2026445779595,,115.81431712350928,,116.02559292176937,,-2.8229483438098697,,0.2112757982600897,
2016-01-01,111.86811026145442,111.86811026145442,,,111.86811026145442,,,111.86811026145442,111.86811026145442,,111.86811026145442,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.5269318036800246,,,,,,111.86811026145442,,,116.14126241967077,,0.18800390397774677,,115.82884829746395,,0.08688054111279826,,-3.960738036009529,,0.08688054111279826,,-0.3124141226639678,,0.2045937988857298,,111.86811026145442,,116.14126241967077,,115.82884829746395,,-3.960738036009529,,-0.3124141222068175,,0.2045937988857298,0.18800390397774677,0.08688054111279826,0.08688054111279826,,,,,-4.273152158216346,111.86811026145442,,116.14126241967077,,115.82884829746395,,-3.960738036009529,,-0.3124141222068175,
2016-04-01,118.47652720901104,118.47652720901104,,,118.47652720901104,,,118.47652720901104,118.47652720901104,,118.47652720901104,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.05285941952219519,,,,,,118.47652720901104,,,116.50969939232036,,0.18800391040185913,,116.51729090808556,,0.08702875966900461,,1.9592363009254832,,0.08702875966900461,,0.007591515314032238,,0.20465557038425974,,118.47652720901104,,116.50969939232036,,116.51729090808556,,1.9592363009254832,,0.007591515765199119,,0.20465557038425974,0.18800391040185913,0.08702875966900461,0.08702875966900461,,,,,1.9668278166906823,118.47652720901104,,116.50969939232036,,116.51729090808556,,1.9592363009254832,,0.007591515765199119,
2016-07-01,121.99846041994583,121.99846041994583,,,121.99846041994583,,,121.99846041994583,121.99846041994583,,121.99846041994583,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.27853119984329455,,,,,,121.99846041994583,,,116.87630884805816,,0.18800613618523077,,117.173981251858,,0.0871038751496646,,4.824479168087837,,0.0871038751496646,,0.2976724033349012,,0.20467340383306912,,121.99846041994583,,116.87630884805816,,117.173981251858,,4.824479168087837,,0.2976724037998366,,0.20467340383306912,0.18800613618523077,0.0871038751496646,0.0871038751496646,,,,,5.122151571887674,121.99846041994583,,116.87630884805816,,117.173981251858,,4.824479168087837,,0.2976724037998366,
2016-10-01,114.31805127455466,114.31805127455466,,,114.31805127455466,,,114.31805127455466,114.31805127455466,,114.31805127455466,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.13890307725625256,,,,,,114.31805127455466,,,117.21768168187845,,0.18800616791336439,,117.14222639617081,,0.08721757019395485,,-2.824175121616152,,0.08721757019395485,,-0.07545528615973629,,0.2047242198013956,,114.31805127455466,,117.21768168187845,,117.14222639617081,,-2.824175121616152,,-0.07545528570763338,,0.2047242198013956,0.18800616791336439,0.08721757019395485,0.08721757019395485,,,,,-2.8996304073237855,114.31805127455466,,117.21768168187845,,117.14222639617081,,-2.824175121616152,,-0.07545528570763338,
2017-01-01,113.03289331206305,113.03289331206305,,,113.03289331206305,,,113.03289331206305,113.03289331206305,,113.03289331206305,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.6294025016751352,,,,,,113.03289331206305,,,117.64916838585337,,0.18800881721619878,,116.99201924117794,,0.08825559650185423,,-3.9591259291148884,,0.08825559650185423,,-0.6571491451391965,,0.20510535700968574,,113.03289331206305,,117.64916838585337,,116.99201924117794,,-3.9591259291148884,,-0.6571491446754294,,0.20510535700968574,0.18800881721619878,0.08825559650185423,0.08825559650185423,,,,,-4.616275073790318,113.03289331206305,,117.64916838585337,,116.99201924117794,,-3.9591259291148884,,-0.6571491446754294,
2017-04-01,120.72934156285548,120.72934156285548,,,120.72934156285548,,,120.72934156285548,120.72934156285548,,120.72934156285548,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.9108195358439977,,,,,,120.72934156285548,,,118.19725612916133,,0.18800882433414276,,118.76942739760678,,0.088417258651472,,1.9599141652487073,,0.088417258651472,,0.572171267987696,,0.2051736301171991,,120.72934156285548,,118.19725612916133,,118.76942739760678,,1.9599141652487073,,0.5721712684454445,,0.2051736301171991,0.18800882433414276,0.088417258651472,0.088417258651472,,,,,2.532085433694152,120.72934156285548,,118.19725612916133,,118.76942739760678,,1.9599141652487073,,0.5721712684454445,
2017-07-01,123.58063892774334,123.58063892774334,,,123.58063892774334,,,123.58063892774334,123.58063892774334,,123.58063892774334,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3905915133998706,,,,,,123.58063892774334,,,118.72440271212942,,0.18801129051007007,,118.75775183799652,,0.08849917945894878,,4.822887089746816,,0.08849917945894878,,0.03334912539559698,,0.2051933401895326,,123.58063892774334,,118.72440271212942,,118.75775183799652,,4.822887089746816,,0.03334912586710459,,0.2051933401895326,0.18801129051007007,0.08849917945894878,0.08849917945894878,,,,,4.8562362156139205,123.58063892774334,,118.72440271212942,,118.75775183799652,,4.822887089746816,,0.03334912586710459,
2017-10-01,115.91555419262394,115.91555419262394,,,115.91555419262394,,,115.91555419262394,115.91555419262394,,115.91555419262394,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.22599861764617843,,,,,,115.91555419262394,,,119.18839619038386,,0.18801132566493273,,118.74081023054994,,0.08862316521370828,,-2.825256037925997,,0.08862316521370828,,-0.44758596029261455,,0.20524950258531052,,115.91555419262394,,119.18839619038386,,118.74081023054994,,-2.825256037925997,,-0.4475859598339156,,0.20524950258531052,0.18801132566493273,0.08862316521370828,0.08862316521370828,,,,,-3.2728419977599126,115.91555419262394,,119.18839619038386,,118.74081023054994,,-2.825256037925997,,-0.4475859598339156,
2018-01-01,116.4153036349866,116.4153036349866,,,116.4153036349866,,,116.4153036349866,116.4153036349866,,116.4153036349866,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.9250592893635569,,,,,,116.4153036349866,,,119.58921030052736,,0.18801426109777503,,120.37152447120951,,0.08975460418834605,,-3.9562208362229168,,0.08975460418834605,,0.7823141702118326,,0.20567069442453195,,116.4153036349866,,119.58921030052736,,120.37152447120951,,-3.9562208362229168,,0.7823141706821559,,0.20567069442453195,0.18801426109777503,0.08975460418834605,0.08975460418834605,,,,,-3.173906665540761,116.4153036349866,,119.58921030052736,,120.37152447120951,,-3.9562208362229168,,0.7823141706821559,
2018-04-01,121.47019566449285,121.47019566449285,,,121.47019566449285,,,121.47019566449285,121.47019566449285,,121.47019566449285,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.4444713959994687,,,,,,121.47019566449285,,,119.90265133656703,,0.1880142689844652,,119.5107052928098,,0.08993072810679933,,1.9594903716830487,,0.08993072810679933,,-0.3919460442215388,,0.2057461340776373,,121.47019566449285,,119.90265133656703,,119.5107052928098,,1.9594903716830487,,-0.39194604375722975,,0.2057461340776373,0.1880142689844652,0.08993072810679933,0.08993072810679933,,,,,1.567544327925819,121.47019566449285,,119.90265133656703,,119.5107052928098,,1.9594903716830487,,-0.39194604375722975,
2018-07-01,124.87793531242312,124.87793531242312,,,124.87793531242312,,,124.87793531242312,124.87793531242312,,124.87793531242312,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.3753980067497578,,,,,,124.87793531242312,,,120.2275806230107,,0.1880170015083031,,120.0567506949802,,0.09001996853975042,,4.82118461744293,,0.09001996853975042,,-0.1708299285085862,,0.20576791261660438,,124.87793531242312,,120.2275806230107,,120.0567506949802,,4.82118461744293,,-0.1708299280304999,,0.20576791261660438,0.1880170015083031,0.09001996853975042,0.09001996853975042,,,,,4.65035468941243,124.87793531242312,,120.2275806230107,,120.0567506949802,,4.82118461744293,,-0.1708299280304999,
2018-10-01,118.04285515056522,118.04285515056522,,,118.04285515056522,,,118.04285515056522,118.04285515056522,,118.04285515056522,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.11347148857575265,,,,,,118.04285515056522,,,120.63734372423482,,0.18801704045987588,,120.86822281138022,,0.09015502128789114,,-2.825367660815007,,0.09015502128789114,,0.23087908668012025,,0.20582996778698917,,118.04285515056522,,120.63734372423482,,120.86822281138022,,-2.825367660815007,,0.2308790871453965,,0.20582996778698917,0.18801704045987588,0.09015502128789114,0.09015502128789114,,,,,-2.5944885736696106,118.04285515056522,,120.63734372423482,,120.86822281138022,,-2.825367660815007,,0.2308790871453965,
2019-01-01,116.89258055704182,116.89258055704182,,,116.89258055704182,,,116.89258055704182,116.89258055704182,,116.89258055704182,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.03502816368080382,,,,,,116.89258055704182,,,121.11640282350156,,0.18802029291543884,,120.8472712981584,,0.09138684302065629,,-3.9546907411165835,,0.09138684302065629,,-0.2691315258200371,,0.20629529771469587,,116.89258055704182,,121.11640282350156,,120.8472712981584,,-3.9546907411165835,,-0.26913152534315543,,0.20629529771469587,0.18802029291543884,0.09138684302065629,0.09138684302065629,,,,,-4.223822266459739,116.89258055704182,,121.11640282350156,,120.8472712981584,,-3.9546907411165835,,-0.26913152534315543,
2019-04-01,123.48631828530498,123.48631828530498,,,123.48631828530498,,,123.48631828530498,123.48631828530498,,123.48631828530498,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.18292931115088182,,,,,,123.48631828530498,,,121.65748154185812,,0.18802030165387335,,121.52653965481267,,0.0915784957161245,,1.9597786304923077,,0.0915784957161245,,-0.13094188751632396,,0.20637863272429513,,123.48631828530498,,121.65748154185812,,121.52653965481267,,1.9597786304923077,,-0.13094188704545218,,0.20637863272429513,0.18802030165387335,0.0915784957161245,0.0915784957161245,,,,,1.8288367434468555,123.48631828530498,,121.65748154185812,,121.52653965481267,,1.9597786304923077,,-0.13094188704545218,
2019-07-01,127.62770807721729,127.62770807721729,,,127.62770807721729,,,127.62770807721729,127.62770807721729,,127.62770807721729,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.9011205411050617,,,,,,127.62770807721729,,,122.22088556473047,,0.18802332928159712,,122.80805548192893,,0.09167559461684678,,4.819652595288367,,0.09167559461684678,,0.5871699167138402,,0.20640268998399777,,127.62770807721729,,122.22088556473047,,122.80805548192893,,4.819652595288367,,0.5871699171984659,,0.20640268998399777,0.18802332928159712,0.09167559461684678,0.09167559461684678,,,,,5.4068225124868325,127.62770807721729,,122.22088556473047,,122.80805548192893,,4.819652595288367,,0.5871699171984659,
